anime_id,Name,Genres,Other name,Score,Type
301,Cinderella Boy,"Action, Adventure, Comedy, Mystery",シンデレラボーイ,6.28,TV
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",未来少年コナン,8.1,TV
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Supernatural",ああっ女神さまっ 小っちゃいって事は便利だねっ,6.89,TV
304,Aa! Megami-sama! Movie,"Comedy, Romance, Supernatural",劇場版　ああっ女神さまっ,7.54,Movie
305,Abashiri Ikka,"Action, Comedy",あばしり一家,5.28,OVA
306,Abenobashi Mahou☆Shoutengai,"Award Winning, Comedy, Fantasy, Ecchi",アベノ橋魔法☆商店街,7.23,TV
307,Kerokko Demetan,"Comedy, Fantasy",けろっこデメタン,6.02,TV
308,Zettai Shounen,"Drama, Fantasy, Mystery, Sci-Fi",絶対少年,6.85,TV
309,Akahori Gedou Hour Rabuge,Comedy,あかほり外道アワーらぶげ,6.13,TV
310,"Chiisana Obake: Acchi, Kocchi, Socchi","Comedy, Supernatural",小さなおばけ アッチ・ソッチ・コッチ,5.99,TV
311,Ace wo Nerae!,"Drama, Romance, Sports",エースをねらえ!,7.11,TV
312,Ace wo Nerae! Final Stage,"Drama, Sports",「エースをねらえ！」 —ファイナル・ステージ—,6.85,OVA
313,Ace wo Nerae! (1979),"Drama, Romance, Sports",エースをねらえ！,6.93,Movie
314,Ace wo Nerae! 2,"Drama, Sports",エースをねらえ！２,7.17,OVA
315,Xiao Qian,"Action, Drama, Fantasy, Romance",チャイニーズゴーストストーリー小倩,6.34,Movie
316,Nageki no Kenkou Yuuryouji,"Comedy, Girls Love, Hentai",嘆きの健康優良児,6.14,OVA
317,Final Fantasy VII: Advent Children,"Action, Fantasy",ファイナルファンタジーVII アドベントチルドレン,7.72,Movie
318,Hand Maid May,"Comedy, Romance, Sci-Fi, Ecchi",HAND MAID メイ,6.69,TV
319,Happy World!,"Comedy, Fantasy, Romance, Ecchi",Happy World!,5.96,OVA
320,A Kite,"Action, Drama, Hentai",A KITE（カイト）,6.54,OVA
321,Najica Dengeki Sakusen,"Action, Comedy, Sci-Fi, Ecchi",ナジカ電撃作戦,5.97,TV
322,Paradise Kiss,"Drama, Romance",Paradise kiss,7.85,TV
323,Mousou Dairinin,"Avant Garde, Drama, Mystery, Supernatural, Suspense",妄想代理人,7.67,TV
324,Kidou Keisatsu Patlabor: On Television,"Comedy, Sci-Fi",機動警察パトレイバー ON TELEVISION,7.67,TV
325,Peach Girl,"Drama, Romance",ピーチガール,6.94,TV
326,Petshop of Horrors,"Horror, Mystery, Supernatural",Pet Shop of Horrors (ペットショップ・オブ・ホラーズ),7.24,TV
327,Puchi Pri*Yucie,"Comedy, Fantasy",ぷちぷり＊ユーシィ,7.44,TV
328,Piano (TV),"Drama, Romance, Slice of Life",PIANO,5.98,TV
329,Planetes,"Award Winning, Drama, Romance, Sci-Fi",プラネテス,8.26,TV
330,Midori no Hibi,"Comedy, Drama, Romance, Ecchi",美鳥の日々,7.23,TV
331,Mahoujin Guruguru,"Adventure, Comedy, Fantasy",魔法陣グルグル,7.6,TV
332,Dokidoki♡Densetsu: Mahoujin Guruguru,"Adventure, Comedy, Fantasy",ドキドキ♡伝説 魔法陣グルグル,7.1,TV
333,Mama wa Shougaku 4 Nensei,"Award Winning, Comedy, Drama, Sci-Fi",ママは小学４年生,7.41,TV
334,Marmalade Boy,"Comedy, Drama, Romance",ママレード・ボーイ,7.44,TV
335,Matantei Loki Ragnarok,"Comedy, Mystery, Supernatural",魔探偵ロキ RAGNAROK,7.25,TV
336,Ginyuu Mokushiroku Meine Liebe,Fantasy,吟遊黙示録 マイネリーベ,6.43,TV
337,Psychic Academy,"Comedy, Romance, Supernatural",サイキックアカデミー煌羅万象,6.19,TV
338,Versailles no Bara,"Drama, Romance",ベルサイユのばら,8.33,TV
339,Serial Experiments Lain,"Avant Garde, Award Winning, Drama, Mystery, Sci-Fi, Supernatural",シリアルエクスペリメンツレイン,8.08,TV
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,Action,陸奥圓明流外伝 修羅の刻,7.55,TV
341,Spiral: Suiri no Kizuna,"Drama, Mystery",スパイラル -推理の絆-,7.22,TV
342,Starship Operators,"Drama, Sci-Fi",スターシップ・オペレーターズ,7.01,TV
343,Tsukuyomi: Moon Phase,"Comedy, Fantasy, Romance",月詠 −MOON PHASE−,6.94,TV
344,Futatsu no Spica,"Drama, Sci-Fi, Supernatural",ふたつのスピカ,7.37,TV
345,Eikoku Koi Monogatari Emma,"Drama, Romance",英國戀物語エマ,7.62,TV
346,W: Wish,"Drama, Romance, Slice of Life",W 〜ウィッシュ〜,6.14,TV
347,Wild Arms: Twilight Venom,"Action, Adventure, Fantasy, Sci-Fi",ワイルドアームズ トワイライトヴェノム,6.67,TV
348,Binzume Yousei,"Comedy, Fantasy",瓶詰妖精,6.43,TV
349,Magical Canan,"Drama, Fantasy, Supernatural",まじかるカナン,6.16,TV
350,Ojamajo Doremi,"Comedy, Fantasy",おジャ魔女どれみ,7.29,TV
351,Ojamajo Doremi Sharp,"Comedy, Fantasy",おジャ魔女どれみ＃,7.43,TV
352,Motto! Ojamajo Doremi,"Comedy, Fantasy",も〜っと！おジャ魔女どれみ,7.44,TV
353,Ojamajo Doremi Dokkaan!,"Comedy, Fantasy",おジャ魔女どれみドッカ〜ン！,7.72,TV
354,UG☆Ultimate Girls,"Comedy, Sci-Fi, Ecchi",UG☆アルティメットガール,5.65,TV
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance",灼眼のシャナ,7.45,TV
356,Fate/stay night,"Action, Fantasy, Romance, Supernatural",Fate/stay night,7.28,TV
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Ecchi",撲殺天使ドクロちゃん,6.54,OVA
358,"Iriya no Sora, UFO no Natsu","Drama, Romance, Sci-Fi",イリヤの空、UFOの夏,6.93,OVA
359,I'll/CKBC,"Action, Sports",I'll/CKBC,6.19,OVA
360,Himiko-den,"Adventure, Drama, Fantasy, Supernatural",火魅子伝,6.17,TV
361,Memories Off,"Drama, Romance",Memories Off (メモリーズオフ),5.78,OVA
362,Memories Off 2nd,"Drama, Romance",Memories Off 2nd (メモリーズオフ 2nd),6.14,OVA
363,Memories Off 3.5,"Drama, Romance",Memories Off 3.5 [メモリーズオフ3.5],6.13,OVA
364,Gallery Fake,Mystery,ギャラリーフェイク,7.4,TV
365,Fake,"Boys Love, Comedy, Mystery, Romance",FAKE,6.5,OVA
366,AIKa,"Action, Adventure, Comedy, Sci-Fi, Ecchi",ＡＩＫａ,5.93,OVA
367,Akazukin Chacha OVA,"Comedy, Fantasy",赤ずきんチャチャ (1995),7.0,OVA
368,Bible Black,Hentai,バイブルブラック,6.57,OVA
369,Boogiepop wa Warawanai,"Avant Garde, Drama, Horror, Mystery, Supernatural",ブギーポップは笑わない Boogiepop Phantom,7.16,TV
370,Burn Up Excess,"Action, Adventure, Comedy, Mystery, Sci-Fi, Ecchi",バーンナップEXCESS,6.57,TV
371,Cardcaptor Sakura Movie 1,"Award Winning, Comedy, Drama, Fantasy",劇場版 カードキャプターさくら,7.63,Movie
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Award Winning, Comedy, Drama, Fantasy, Romance",劇場版 カードキャプターさくら 封印されたカード,8.21,Movie
373,Bannou Bunka Neko-Musume,"Adventure, Comedy, Sci-Fi",万能文化猫娘,6.74,OVA
374,Bannou Bunka Neko-Musume DASH!,"Action, Comedy, Romance, Sci-Fi, Ecchi",万能文化猫娘ＤＡＳＨ！,6.28,OVA
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Sci-Fi",万能文化猫娘,6.62,TV
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer","Drama, Horror, Supernatural, Ecchi",エルフェンリート 通り雨にて 或いは、少女はいかにしてその心情に至ったか?（REGENSCHAUER）,7.14,Special
377,eX-Driver,"Action, Adventure, Comedy, Sci-Fi",エクスドライバー,6.66,OVA
378,eX-Driver the Movie,"Action, Adventure, Comedy, Sci-Fi",エクスドライバー the Movie,6.56,Movie
379,Heppoko Jikken Animation Excel♥Saga,"Comedy, Sci-Fi",へっぽこ実験アニメーション エクセル♥サーガ,7.49,TV
380,Fushigi Yuugi OVA,"Adventure, Fantasy, Romance",ふしぎ遊戯,7.14,OVA
381,Fushigi Yuugi: Dai Ni Bu,"Adventure, Fantasy, Romance",ふしぎ遊戯　第二部,7.25,OVA
382,Futari Ecchi,"Comedy, Romance, Ecchi",ふたりエッチ,6.32,OVA
383,Galaxy Angel,"Comedy, Sci-Fi",ギャラクシーエンジェル,7.03,TV
384,Gantz,"Action, Drama, Horror, Sci-Fi",ガンツ,6.99,TV
385,Gilgamesh,"Drama, Fantasy, Sci-Fi",ギルガメッシュ,6.63,TV
386,H2,"Comedy, Romance, Sports",Ｈ２[エイチ・ツー],7.23,TV
387,Haibane Renmei,"Drama, Fantasy, Mystery",灰羽連盟,7.97,TV
388,Capeta,Sports,カペタ,7.83,TV
389,Karas,"Action, Fantasy, Sci-Fi",鴉 -KARAS-,7.37,OVA
390,Suzuka,"Drama, Romance, Sports",涼風,7.18,TV
391,Tales of Phantasia The Animation,"Adventure, Fantasy",テイルズ オブ ファンタジア THE ANIMATION,6.79,OVA
392,Yuu☆Yuu☆Hakusho,"Action, Fantasy",幽☆遊☆白書,8.46,TV
393,Escaflowne,"Adventure, Drama, Fantasy, Romance, Sci-Fi",エスカフローネ,7.06,Movie
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Romance",藍より青し～縁～,7.12,TV
395,Gantz 2nd Stage,"Action, Drama, Horror, Sci-Fi",ガンツ,7.03,TV
396,Seikai no Senki,"Action, Romance, Sci-Fi",星界の戦旗,7.67,TV
397,Seikai no Senki II,"Action, Romance, Sci-Fi",星界の戦旗 II,7.8,TV
398,Seikai no Senki III,"Action, Romance, Sci-Fi",星界の戦旗 III,7.65,OVA
399,Seikai no Senki Special,"Action, Romance, Sci-Fi",星界の戦旗 特別編,7.16,Special
400,Seihou Bukyou Outlaw Star,"Action, Adventure, Comedy, Sci-Fi",星方武侠アウトロースター,7.84,TV
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Romance",るろうに剣心 -明治剣客浪漫譚- 星霜編,7.97,OVA
402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Fantasy",おとぎ銃士 赤ずきん,6.3,OVA
403,Hanaukyou Maid-tai,"Comedy, Romance, Ecchi",花右京メイド隊,6.58,TV
404,Bastard!! Ankoku no Hakaishin,"Action, Adventure, Comedy, Fantasy, Ecchi",バスタード!! 暗黒の破壊神,6.68,OVA
405,Blood: The Last Vampire,"Award Winning, Horror, Supernatural",BLOOD THE LAST VAMPIRE (ブラッド ザ ラスト ヴァンパイア),6.88,Movie
406,Buzzer Beater,"Sci-Fi, Sports",BUZZER BEATER,6.51,TV
407,Tantei Gakuen Q,"Comedy, Drama, Mystery",探偵学園Q,7.73,TV
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",ラストオーダー -ファイナルファンタジーVII-,7.3,Special
411,Gun x Sword,"Action, Adventure, Drama, Sci-Fi",ガン×ソード,7.26,TV
412,Kore ga Watashi no Goshujinsama,"Comedy, Slice of Life, Ecchi",これが私の御主人様,6.52,TV
413,Hametsu no Mars,"Horror, Sci-Fi",破滅のマルス,2.22,OVA
415,Tonari no Yamada-kun,"Award Winning, Comedy, Slice of Life",ホーホケキョ となりの山田くん,7.12,Movie
416,Kurenai no Buta,"Action, Adventure, Award Winning, Comedy, Drama, Romance",紅の豚,7.95,Movie
417,Ragnarök The Animation,"Action, Fantasy",RAGNARÖK THE ANIMATION,6.45,TV
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy",らんま 1/2 中国寝崑崙大決戦! 掟やぶりの激闘編!!,7.23,Movie
419,Samurai Deeper Kyou,"Adventure, Comedy, Supernatural",SAMURAI DEEPER KYO,6.9,TV
420,Spriggan,"Adventure, Sci-Fi",スプリガン,6.67,Movie
421,Stratos 4,"Comedy, Sci-Fi",ストラトス・フォー,6.74,TV
422,Stratos 4 OVA,"Comedy, Sci-Fi",ストラトス・フォー OVA,6.66,OVA
423,Stratos 4 Advance,"Comedy, Sci-Fi",ストラトス・フォー アドヴァンス,6.78,OVA
424,Dirty Pair,"Adventure, Comedy, Sci-Fi",ダーティペア,7.2,TV
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,"Boys Love, Comedy, Sports",私立荒磯高等学校生徒会執行部,6.36,OVA
426,Final Fantasy,"Action, Adventure, Comedy, Fantasy",ファイナルファンタジー,6.11,OVA
427,Kaleido Star,"Comedy, Drama, Fantasy",カレイドスター,7.91,TV
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,"Adventure, Comedy, Drama",カレイドスター ～新たなる翼～ EXTRA STAGE,7.47,OVA
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama",カレイドスター Legend of Phoenix ～レイラ・ハミルトン物語～,7.84,OVA
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Award Winning, Comedy, Drama, Fantasy",劇場版 鋼の錬金術師 シャンバラを征く者,7.52,Movie
431,Howl no Ugoku Shiro,"Adventure, Award Winning, Drama, Fantasy, Romance",ハウルの動く城,8.66,Movie
432,Iria: Zeiram The Animation,"Action, Adventure, Sci-Fi",イ・リ・ア ゼイラム The Animation,7.07,OVA
433,"Kumo no Mukou, Yakusoku no Basho","Award Winning, Drama, Romance, Sci-Fi",雲のむこう、約束の場所,7.45,Movie
434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,"Action, Adventure, Fantasy",Legend of Lemnear 極黒の翼 バルキサス,5.51,OVA
435,Magic Knight Rayearth,"Adventure, Comedy, Drama, Fantasy",魔法騎士（マジックナイト）レイアース,7.47,TV
437,Perfect Blue,"Avant Garde, Drama, Horror",パーフェクトブルー,8.54,Movie
438,Phantom The Animation,"Action, Drama",ファントム THE ANIMATION,6.46,OVA
439,RG Veda,"Adventure, Drama, Fantasy",聖伝,6.07,OVA
440,Shoujo Kakumei Utena,"Award Winning, Comedy, Drama, Fantasy, Mystery",少女革命ウテナ,8.2,TV
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,"Avant Garde, Drama, Fantasy, Girls Love, Romance",少女革命ウテナ　アドゥレセンス黙示録,7.64,Movie
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,"Action, Adventure, Fantasy",劇場版　NARUTO　大活劇！雪姫忍法帖だってばよ!!,7.11,Movie
443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Romance, Sci-Fi, Ecchi",おねがい☆ティーチャー ヒミツなふたり,7.28,OVA
444,Maria-sama ga Miteru: Haru,"Drama, Girls Love",マリア様がみてる～春～,7.63,TV
445,Tales of Eternia The Animation,"Adventure, Comedy, Fantasy, Romance",テイルズ オブ エターニア THE ANIMATION,6.19,TV
446,Weiß Kreuz Glühen,"Action, Drama",ヴァイスクロイツ・グリーエン,6.53,TV
447,Weiß Kreuz,"Action, Drama",Weiß kreuz　ヴァイス　クロイツ,6.69,TV
448,Tenjou Tenge: The Ultimate Fight,"Adventure, Drama, Romance, Supernatural",天上天下ULTIMATE FIGHT,7.03,OVA
449,InuYasha Movie 4: Guren no Houraijima,"Action, Adventure, Fantasy, Romance",犬夜叉 紅蓮の蓬莱島,7.55,Movie
450,InuYasha Movie 2: Kagami no Naka no Mugenjo,"Action, Adventure, Fantasy, Romance",犬夜叉 鏡の中の夢幻城,7.67,Movie
451,InuYasha Movie 3: Tenka Hadou no Ken,"Action, Adventure, Fantasy, Romance",映画 犬夜叉 天下覇道の剣,7.8,Movie
452,InuYasha Movie 1: Toki wo Koeru Omoi,"Action, Adventure, Fantasy, Romance",犬夜叉 時代を越える想い,7.56,Movie
454,.hack//Gift,"Comedy, Fantasy",.hack//GIFT,6.1,OVA
455,Fantastic Children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Suspense",ファンタジックチルドレン,7.53,TV
456,Gokujou Seitokai,"Comedy, Slice of Life",極上生徒会,6.96,TV
457,Mushishi,"Adventure, Mystery, Slice of Life, Supernatural",蟲師,8.66,TV
458,Buttobi!! CPU,"Comedy, Sci-Fi, Ecchi",ぶっとび!!CPU,6.24,OVA
459,One Piece Movie 01,"Action, Adventure, Fantasy",ONE PIECE,7.09,Movie
460,One Piece Movie 02: Nejimaki-jima no Daibouken,"Action, Adventure, Fantasy",ワンピース ねじまき島の冒険,7.1,Movie
461,One Piece Movie 03: Chinjuu-jima no Chopper Oukoku,"Action, Adventure, Fantasy",ワンピース 珍獣島のチョッパー王国,6.87,Movie
462,One Piece Movie 04: Dead End no Bouken,"Action, Adventure, Fantasy",ワンピース デッドエンドの冒険,7.53,Movie
463,One Piece Movie 05: Norowareta Seiken,"Action, Adventure, Fantasy",ワンピース呪われた聖剣,7.13,Movie
464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,"Action, Adventure, Drama, Fantasy",ワンピース オマツリ男爵と秘密の島,7.74,Movie
465,One Piece Movie 07: Karakuri-jou no Mecha Kyohei,"Action, Adventure, Fantasy",ワンピース THE MOVIE カラクリ城のメカ巨兵,7.2,Movie
466,One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Fantasy",ワンピース 倒せ！海賊ギャンザック,6.7,OVA
467,Koukaku Kidoutai: Stand Alone Complex,"Action, Award Winning, Sci-Fi",攻殻機動隊 STAND ALONE COMPLEX,8.42,TV
468,Innocence,"Award Winning, Sci-Fi",イノセンス,7.79,Movie
469,Karin,"Comedy, Romance, Supernatural",かりん,7.11,TV
470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance",おくさまは女子高生,6.3,TV
471,To Heart 2,"Comedy, Drama, Romance",トゥハート2,6.51,TV
472,To Heart,"Drama, Romance",トゥハート,6.6,TV
473,Tide-Line Blue,"Action, Adventure, Drama",タイドライン・ブルー,6.6,TV
474,Macross Plus,"Drama, Romance, Sci-Fi",マクロスプラス,7.71,OVA
475,Hotori: Tada Saiwai wo Koinegau,"Drama, Sci-Fi",ほとり～たださいわいを希う,6.86,Special
476,Ginban Kaleidoscope,"Drama, Romance, Sports, Supernatural",銀盤カレイドスコープ,7.31,TV
477,Aria the Animation,"Fantasy, Sci-Fi, Slice of Life",ARIA The ANIMATION,7.67,TV
478,Sousei no Aquarion,"Action, Fantasy, Romance, Sci-Fi",創聖のアクエリオン,7.09,TV
479,Ueki no Housoku,"Action, Adventure, Supernatural",うえきの法則,7.72,TV
481,Yu☆Gi☆Oh! Duel Monsters,"Action, Adventure, Fantasy",遊☆戯☆王　デュエルモンスターズ,7.48,TV
482,Yu☆Gi☆Oh! Duel Monsters GX,"Action, Comedy, Fantasy",遊☆戯☆王　デュエルモンスターズ GX,7.19,TV
483,Kurau Phantom Memory,"Action, Drama, Sci-Fi",クラウ ファントムメモリー,7.29,TV
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,"Adventure, Supernatural",劇場版　幻想魔伝最遊記　Requiem　選ばれざる者への鎮魂歌,7.31,Movie
485,Damekko Doubutsu,"Comedy, Slice of Life",だめっこどうぶつ,7.23,TV
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",キノの旅 -the Beautiful World-,8.29,TV
487,Girls Bravo: Second Season,"Comedy, Fantasy, Romance, Ecchi",GIRLSブラボー second season,6.61,TV
488,Ichigo Mashimaro,"Comedy, Slice of Life",苺ましまろ,7.63,TV
489,Kamichu!,"Award Winning, Comedy, Drama, Slice of Life, Supernatural",かみちゅ!,7.36,TV
490,Paniponi Dash!,Comedy,ぱにぽにだっしゅ！,7.43,TV
492,Armitage III: Dual-Matrix,"Action, Adventure, Sci-Fi",アミテージ・ザ・サード DUAL-MATRIX,6.81,Movie
493,Armitage III: Poly-Matrix,"Action, Adventure, Romance, Sci-Fi",アミテージ・ザ・サード POLY-MATRIX,7.05,Movie
495,Bakuretsu Hunters,"Adventure, Comedy, Fantasy, Supernatural, Ecchi",爆れつハンター,6.66,TV
496,Kamui no Ken,"Adventure, Drama, Fantasy",カムイの剣,6.61,Movie
497,Yami to Boushi to Hon no Tabibito,"Adventure, Fantasy, Girls Love, Mystery, Ecchi",ヤミと帽子と本の旅人,6.52,TV
498,Haja Taisei Dangaiou,"Action, Adventure, Sci-Fi",破邪大星弾劾凰 [ダンガイオー],6.08,OVA
499,Makai Toshi Shinjuku,"Adventure, Horror, Romance, Supernatural",魔界都市〈新宿〉,6.15,OVA
501,Doraemon,"Adventure, Comedy, Fantasy",ドラえもん,7.37,TV
502,Dragon Ball Movie 1: Shen Long no Densetsu,"Action, Adventure, Comedy, Fantasy",ドラゴンボール 神龍の伝説,6.77,Movie
503,Eien no Aselia,"Adventure, Drama, Fantasy",永遠のアセリア,5.33,OVA
504,Fatal Fury: The Motion Picture,"Action, Adventure, Drama, Romance",餓狼伝説,6.56,Movie
505,Fushigiboshi no☆Futagohime,"Comedy, Fantasy",ふしぎ星の☆ふたご姫,7.36,TV
506,Glass no Kamen,"Drama, Romance",ガラスの仮面,7.35,TV
507,Gravitation: Lyrics of Love,"Boys Love, Comedy",グラビテーション,6.9,OVA
508,Tottoko Hamtarou,"Adventure, Comedy",とっとこハム太郎,6.99,TV
509,I My Me! Strawberry Eggs,"Comedy, Drama, Romance",あぃまぃみぃ！ストロベリー・エッグ,6.76,TV
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,"Comedy, Drama, Romance",下級生２ ～瞳の中の少女たち～,5.77,TV
511,Kidou Shinsengumi Moeyo Ken TV,"Adventure, Comedy, Fantasy",機動新撰組 萌えよ剣 TV,6.12,TV
512,Majo no Takkyuubin,"Adventure, Award Winning, Comedy, Drama, Fantasy",魔女の宅急便,8.22,Movie
513,Tenkuu no Shiro Laputa,"Adventure, Award Winning, Fantasy, Romance, Sci-Fi",天空の城ラピュタ,8.26,Movie
514,Cossette no Shouzou,"Drama, Horror, Romance, Supernatural",コゼットの肖像,6.79,OVA
515,Hajimari no Boukensha-tachi: Legend of Crystania,"Action, Adventure, Fantasy, Supernatural",はじまりの冒険者たち レジェンド・オブ・クリスタニア,6.01,Movie
516,Keroro Gunsou,"Comedy, Sci-Fi",ケロロ軍曹,7.69,TV
517,School Rumble: Ichi Gakki Hoshuu,"Comedy, Romance",スクールランブル一学期補習,7.71,OVA
519,Mahoraba: Heartful days,"Comedy, Drama, Romance",まほらば ~Heartful days~,7.29,TV
520,Marmalade Boy Movie,Romance,ママレード・ボーイ (1995),7.3,Movie
521,Mermaid Melody Pichi Pichi Pitch,"Adventure, Comedy, Romance",マーメイドメロディー ぴちぴちピッチ,7.15,TV
